Date,Item_name,Sales,Price,coupon_num,coupon_rate,master_price,market_flag,sale_num,holiday,Closed_flag,CPI,precipitation,tempreture,Sales_lag_1,Sales_lag_7,tempreture_lag_1,precipitation_lag_1
2017/3/26,0,18592,166,2,0.017857143,168,FALSE,112,FALSE,FALSE,,12.5,5.9,25564,24402,7.8,-100
2017/3/27,0,15770,166,1,0.010526316,168,FALSE,95,FALSE,FALSE,,21.5,5,18592,25050,5.9,12.5
2017/3/28,0,16533,167,0,0,168,FALSE,99,FALSE,FALSE,,0,8.6,15770,16032,5,21.5
2017/3/29,0,20207,167,1,0.008264463,168,FALSE,121,FALSE,FALSE,,-100,9.1,16533,19470,8.6,0
2017/3/30,0,15120,168,0,0,168,FALSE,90,FALSE,FALSE,,-100,11.9,20207,18480,9.1,-100
2017/3/31,0,19038,167,1,0.00877193,168,FALSE,114,FALSE,FALSE,,6.5,8.8,15120,20460,11.9,-100
2017/4/1,0,20160,168,0,0,168,FALSE,120,FALSE,FALSE,100.3,5.5,6.3,19038,25564,8.8,6.5
2017/4/2,0,24048,167,1,0.006944444,168,FALSE,144,FALSE,FALSE,,-100,8.7,20160,18592,6.3,5.5
2017/4/3,0,21543,167,1,0.007751938,168,FALSE,129,FALSE,FALSE,,1.5,9.9,24048,15770,8.7,-100
2017/4/4,0,20040,167,1,0.008333333,168,FALSE,120,FALSE,FALSE,,-100,11.2,21543,16533,9.9,1.5
2017/4/5,0,26712,168,0,0,168,TRUE,159,FALSE,FALSE,,-100,14.7,20040,20207,11.2,-100
2017/4/6,0,21120,165,3,0.0234375,168,FALSE,128,FALSE,FALSE,,0.5,16.7,26712,15120,14.7,-100
2017/4/7,0,24024,168,0,0,168,FALSE,143,FALSE,FALSE,,3,17.5,21120,19038,16.7,0.5
2017/4/8,0,22545,167,1,0.007407407,168,FALSE,135,FALSE,FALSE,,7,15.3,24024,20160,17.5,3
2017/4/9,0,21414,166,2,0.015503876,168,FALSE,129,FALSE,FALSE,,9,13.8,22545,24048,15.3,7
2017/4/10,0,17472,168,0,0,168,FALSE,104,FALSE,FALSE,,-100,10.4,21414,21543,13.8,9
2017/4/11,0,21912,166,2,0.015151515,168,FALSE,132,FALSE,FALSE,,46,8.5,17472,20040,10.4,-100
2017/4/12,0,20496,168,0,0,168,FALSE,122,FALSE,FALSE,,0,14.3,21912,26712,8.5,46
2017/4/13,0,22244,166,2,0.014925373,168,FALSE,134,FALSE,FALSE,,0,12.3,20496,21120,14.3,0
2017/4/14,0,20496,168,0,0,168,FALSE,122,FALSE,FALSE,,-100,15,22244,24024,12.3,0
2017/4/15,0,26062,166,0,0,168,TRUE,157,FALSE,FALSE,,0,18.6,20496,22545,15,-100
2017/4/16,0,20500,164,5,0.04,168,FALSE,125,FALSE,FALSE,,-100,18.9,26062,21414,18.6,0
2017/4/17,0,14952,168,0,0,168,FALSE,89,FALSE,FALSE,,13,18.3,20500,17472,18.9,-100
2017/4/18,0,16366,167,0,0,168,FALSE,98,FALSE,FALSE,,17.5,20,14952,21912,18.3,13
2017/4/19,0,19038,167,1,0.00877193,168,FALSE,114,FALSE,FALSE,,-100,18,16366,20496,20,17.5
2017/4/20,0,16700,167,1,0.01,168,FALSE,100,FALSE,FALSE,,0,15.7,19038,22244,18,-100
2017/4/21,0,16366,167,0,0,168,FALSE,98,FALSE,FALSE,,0,15.6,16700,20496,15.7,0
2017/4/22,0,15197,167,0,0,168,FALSE,91,FALSE,FALSE,,15,14.3,16366,26062,15.6,0
2017/4/23,0,14952,168,0,0,168,FALSE,89,FALSE,FALSE,,0.5,13.6,15197,20500,14.3,15
2017/4/24,0,25730,166,3,0.019354839,168,FALSE,155,FALSE,FALSE,,-100,14.5,14952,14952,13.6,0.5
2017/4/25,0,16867,167,0,0,168,TRUE,101,FALSE,FALSE,,-100,16,25730,16366,14.5,-100
2017/4/26,0,17384,164,4,0.037735849,168,FALSE,106,FALSE,FALSE,,0,16.9,16867,19038,16,-100
2017/4/27,0,14863,167,0,0,168,FALSE,89,FALSE,FALSE,,3.5,14.7,17384,16700,16.9,0
2017/4/28,0,15030,167,0,0,168,FALSE,90,FALSE,FALSE,,-100,15.9,14863,16366,14.7,3.5
2017/4/29,0,19656,168,0,0,168,FALSE,117,TRUE,FALSE,,0,16.2,15030,15197,15.9,-100
2017/4/30,0,14696,167,0,0,168,FALSE,88,FALSE,FALSE,,-100,17.8,19656,14952,16.2,0
2017/5/1,0,10187,167,0,0,168,FALSE,61,FALSE,FALSE,100.4,1,17.7,14696,25730,17.8,-100
2017/5/2,0,12118,166,1,0.01369863,168,FALSE,73,FALSE,FALSE,,-100,16.6,10187,16867,17.7,1
2017/5/3,0,18144,168,0,0,168,FALSE,108,TRUE,FALSE,,-100,17.1,12118,17384,16.6,-100
2017/5/4,0,32064,167,1,0.005208333,168,FALSE,192,TRUE,FALSE,,-100,18.1,18144,14863,17.1,-100
2017/5/5,0,27048,168,0,0,168,TRUE,161,TRUE,FALSE,,-100,19.6,32064,15030,18.1,-100
2017/5/6,0,11760,168,0,0,168,FALSE,70,FALSE,FALSE,,-100,21.7,27048,19656,19.6,-100
2017/5/7,0,17368,167,1,0.009615385,168,FALSE,104,FALSE,FALSE,,0,19.9,11760,14696,21.7,-100
2017/5/8,0,9628,166,1,0.017241379,168,FALSE,58,FALSE,FALSE,,-100,20.8,17368,10187,19.9,0
2017/5/9,0,12768,168,0,0,168,FALSE,76,FALSE,FALSE,,0,19.1,9628,12118,20.8,-100
2017/5/10,0,25217,167,1,0.006622517,168,FALSE,151,FALSE,FALSE,,4,16.3,12768,18144,19.1,0
2017/5/11,0,13527,167,0,0,168,FALSE,81,FALSE,FALSE,,0,21,25217,32064,16.3,4
2017/5/12,0,14195,167,0,0,168,FALSE,85,FALSE,FALSE,,0,21.6,13527,27048,21,0
2017/5/13,0,17985,165,3,0.027522936,168,FALSE,109,FALSE,FALSE,,27,17.8,14195,11760,21.6,0
2017/5/14,0,12024,167,0,0,168,FALSE,72,FALSE,FALSE,,0,17.8,17985,17368,17.8,27
2017/5/15,0,14442,166,0,0,168,TRUE,87,FALSE,FALSE,,0,17.7,12024,9628,17.8,0
2017/5/16,0,13104,168,0,0,168,FALSE,78,FALSE,FALSE,,0,18.9,14442,12768,17.7,0
2017/5/17,0,12525,167,0,0,168,FALSE,75,FALSE,FALSE,,-100,17.2,13104,25217,18.9,0
2017/5/18,0,10920,168,0,0,168,FALSE,65,FALSE,FALSE,,1.5,17.6,12525,13527,17.2,-100
2017/5/19,0,11928,168,0,0,168,FALSE,71,FALSE,FALSE,,-100,20,10920,14195,17.6,1.5
2017/5/20,0,16128,168,0,0,168,FALSE,96,FALSE,FALSE,,-100,22.1,11928,17985,20,-100
2017/5/21,0,14276,166,1,0.011627907,168,FALSE,86,FALSE,FALSE,,-100,23.8,16128,12024,22.1,-100
2017/5/22,0,9408,168,0,0,168,FALSE,56,FALSE,FALSE,,-100,23.2,14276,14442,23.8,-100
2017/5/23,0,8517,167,0,0,168,FALSE,51,FALSE,FALSE,,-100,22.5,9408,13104,23.2,-100
2017/5/24,0,11952,166,1,0.013888889,168,FALSE,72,FALSE,FALSE,,0,22.2,8517,12525,22.5,-100
2017/5/25,0,18312,168,0,0,168,TRUE,109,FALSE,FALSE,,1,20.9,11952,10920,22.2,0
2017/5/26,0,11620,166,1,0.014285714,168,FALSE,70,FALSE,FALSE,,14.5,18.8,18312,11928,20.9,1
2017/5/27,0,13360,167,0,0,168,FALSE,80,FALSE,FALSE,,0,20.9,11620,16128,18.8,14.5
2017/5/28,0,12616,166,1,0.013157895,168,FALSE,76,FALSE,FALSE,,-100,20.9,13360,14276,20.9,0
2017/5/29,0,11592,168,0,0,168,FALSE,69,FALSE,FALSE,,-100,21.5,12616,9408,20.9,-100
2017/5/30,0,8183,167,0,0,168,FALSE,49,FALSE,FALSE,,-100,23.3,11592,8517,21.5,-100
2017/5/31,0,13612,166,1,0.012195122,168,FALSE,82,FALSE,FALSE,,-100,23.6,8183,11952,23.3,-100
2017/6/1,0,9576,168,0,0,168,FALSE,57,FALSE,FALSE,100.2,15.5,21.5,13612,18312,23.6,-100
2017/6/2,0,13440,168,0,0,168,FALSE,80,FALSE,FALSE,,-100,23,9576,11620,21.5,15.5
2017/6/3,0,13612,166,1,0.012195122,168,FALSE,82,FALSE,FALSE,,-100,21.4,13440,13360,23,-100
2017/6/4,0,10752,168,0,0,168,FALSE,64,FALSE,FALSE,,-100,21,13612,12616,21.4,-100
2017/6/5,0,18094,166,0,0,168,TRUE,109,FALSE,FALSE,,3.5,19.6,10752,11592,21,-100
2017/6/6,0,8134,166,0,0,168,FALSE,49,FALSE,FALSE,,0,19.6,18094,8183,19.6,3.5
2017/6/7,0,12191,167,0,0,168,FALSE,73,FALSE,FALSE,,0,20.3,8134,13612,19.6,0
2017/6/8,0,8517,167,0,0,168,FALSE,51,FALSE,FALSE,,0,22,12191,9576,20.3,0
2017/6/9,0,11690,167,0,0,168,FALSE,70,FALSE,FALSE,,-100,23.1,8517,13440,22,0
2017/6/10,0,12450,166,1,0.013333333,168,FALSE,75,FALSE,FALSE,,0,24.6,11690,13612,23.1,-100
2017/6/11,0,12432,168,0,0,168,FALSE,74,FALSE,FALSE,,0,21.7,12450,10752,24.6,0
2017/6/12,0,6680,167,0,0,168,FALSE,40,FALSE,FALSE,,0,20.5,12432,18094,21.7,0
2017/6/13,0,9185,167,0,0,168,FALSE,55,FALSE,FALSE,,9.5,16.9,6680,8134,20.5,0
2017/6/14,0,10354,167,0,0,168,FALSE,62,FALSE,FALSE,,3.5,19.3,9185,12191,16.9,9.5
2017/6/15,0,16867,167,0,0,168,TRUE,101,FALSE,FALSE,,-100,21.3,10354,8517,19.3,3.5
2017/6/16,0,13776,168,0,0,168,FALSE,82,FALSE,FALSE,,0,22.4,16867,11690,21.3,-100
2017/6/17,0,12264,168,0,0,168,FALSE,73,FALSE,FALSE,,-100,22.3,13776,12450,22.4,0
2017/6/18,0,12600,168,0,0,168,FALSE,75,FALSE,FALSE,,11.5,19.5,12264,12432,22.3,-100
2017/6/19,0,21042,167,1,0.007936508,168,FALSE,126,FALSE,FALSE,,1,22.6,12600,6680,19.5,11.5
2017/6/20,0,11022,167,0,0,168,FALSE,66,FALSE,FALSE,,-100,22.7,21042,9185,22.6,1
2017/6/21,0,13776,168,0,0,168,FALSE,82,FALSE,FALSE,,45.5,22.4,11022,10354,22.7,-100
2017/6/22,0,12096,168,0,0,168,FALSE,72,FALSE,FALSE,,-100,24,13776,16867,22.4,45.5
2017/6/23,0,14195,167,0,0,168,FALSE,85,FALSE,FALSE,,-100,24.6,12096,13776,24,-100
2017/6/24,0,16632,168,0,0,168,FALSE,99,FALSE,FALSE,,0,24.6,14195,12264,24.6,-100
2017/6/25,0,18758,166,0,0,168,TRUE,113,FALSE,FALSE,,10,22.3,16632,12600,24.6,0
2017/6/26,0,12525,167,0,0,168,FALSE,75,FALSE,FALSE,,0.5,23.1,18758,21042,22.3,10
2017/6/27,0,14863,167,0,0,168,FALSE,89,FALSE,FALSE,,1,23.2,12525,11022,23.1,0.5
2017/6/28,0,15974,163,4,0.040816327,168,FALSE,98,FALSE,FALSE,,3,22.4,14863,13776,23.2,1
2017/6/29,0,14784,168,0,0,168,FALSE,88,FALSE,FALSE,,-100,24.6,15974,12096,22.4,3
2017/6/30,0,16366,167,0,0,168,FALSE,98,FALSE,FALSE,,2,23.8,14784,14195,24.6,-100
2017/7/1,0,19372,167,1,0.00862069,168,FALSE,116,FALSE,FALSE,100.1,2,23.4,16366,16632,23.8,2
2017/7/2,0,17808,168,0,0,168,FALSE,106,FALSE,FALSE,,1,25.7,19372,18758,23.4,2
2017/7/3,0,14952,168,0,0,168,FALSE,89,FALSE,FALSE,,0,28.3,17808,12525,25.7,1
2017/7/4,0,19488,168,0,0,168,FALSE,116,FALSE,FALSE,,15,26.8,14952,14863,28.3,0
2017/7/5,0,26726,166,0,0,168,TRUE,161,FALSE,FALSE,,0.5,26.3,19488,15974,26.8,15
2017/7/6,0,20496,168,0,0,168,FALSE,122,FALSE,FALSE,,0,26.2,26726,14784,26.3,0.5
2017/7/7,0,19588,166,2,0.016949153,168,FALSE,118,FALSE,FALSE,,0,27,20496,16366,26.2,0
2017/7/8,0,19488,168,0,0,168,FALSE,116,FALSE,FALSE,,-100,27.9,19588,19372,27,0
2017/7/9,0,24192,168,0,0,168,FALSE,144,FALSE,FALSE,,-100,27.3,19488,17808,27.9,-100
2017/7/10,0,19205,167,1,0.008695652,168,FALSE,115,FALSE,FALSE,,-100,27.4,24192,14952,27.3,-100
2017/7/11,0,22545,167,1,0.007407407,168,FALSE,135,FALSE,FALSE,,-100,27.7,19205,19488,27.4,-100
2017/7/12,0,25032,168,0,0,168,FALSE,149,FALSE,FALSE,,-100,28.9,22545,26726,27.7,-100
2017/7/13,0,23760,165,4,0.027777778,168,FALSE,144,FALSE,FALSE,,0,28.5,25032,20496,28.9,-100
2017/7/14,0,39984,168,0,0,168,FALSE,238,FALSE,FALSE,,-100,28.2,23760,19588,28.5,0
2017/7/15,0,32732,167,0,0,168,TRUE,196,FALSE,FALSE,,-100,28.1,39984,19488,28.2,-100
2017/7/16,0,28560,168,0,0,168,FALSE,170,FALSE,FALSE,,-100,28.9,32732,24192,28.1,-100
2017/7/17,0,29880,166,3,0.016666667,168,FALSE,180,TRUE,FALSE,,0,29.7,28560,19205,28.9,-100
2017/7/18,0,23760,165,4,0.027777778,168,FALSE,144,FALSE,FALSE,,10.5,26.3,29880,22545,29.7,0
2017/7/19,0,26386,167,1,0.006329114,168,FALSE,158,FALSE,FALSE,,0,26.5,23760,25032,26.3,10.5
2017/7/20,0,26720,167,1,0.00625,168,FALSE,160,FALSE,FALSE,,-100,28.2,26386,23760,26.5,0
2017/7/21,0,26726,166,3,0.01863354,168,FALSE,161,FALSE,FALSE,,-100,29.1,26720,39984,28.2,-100
2017/7/22,0,27388,167,1,0.006097561,168,FALSE,164,FALSE,FALSE,,-100,28.7,26726,32732,29.1,-100
2017/7/23,0,28220,166,3,0.017647059,168,FALSE,170,FALSE,FALSE,,0,27.3,27388,28560,28.7,-100
2017/7/24,0,25551,167,1,0.006535948,168,FALSE,153,FALSE,FALSE,,0,29.1,28220,29880,27.3,0
2017/7/25,0,28390,167,0,0,168,TRUE,170,FALSE,FALSE,,0,29.4,25551,23760,29.1,0
2017/7/26,0,26052,167,1,0.006410256,168,FALSE,156,FALSE,FALSE,,35,24.6,28390,26386,29.4,0
2017/7/27,0,24024,168,0,0,168,FALSE,143,FALSE,FALSE,,0.5,24.2,26052,26720,24.6,35
2017/7/28,0,27054,167,1,0.00617284,168,FALSE,162,FALSE,FALSE,,0,26.8,24024,26726,24.2,0.5
2017/7/29,0,28224,168,0,0,168,FALSE,168,FALSE,FALSE,,16,26.8,27054,27388,26.8,0
2017/7/30,0,27889,167,1,0.005988024,168,FALSE,167,FALSE,FALSE,,0.5,25.6,28224,28220,26.8,16
2017/7/31,0,25200,168,0,0,168,FALSE,150,FALSE,FALSE,,-100,28,27889,25551,25.6,0.5
2017/8/1,0,27552,168,0,0,168,FALSE,164,FALSE,FALSE,100.3,6.5,26.3,25200,28390,28,-100
2017/8/2,0,24236,166,2,0.01369863,168,FALSE,146,FALSE,FALSE,,0.5,22.9,27552,26052,26.3,6.5
2017/8/3,0,37184,166,4,0.017857143,168,FALSE,224,FALSE,FALSE,,0,24.3,24236,24024,22.9,0.5
2017/8/4,0,24549,167,1,0.006802721,168,FALSE,147,FALSE,FALSE,,0,25.6,37184,27054,24.3,0
2017/8/5,0,30561,167,0,0,168,TRUE,183,FALSE,FALSE,,0.5,27.8,24549,28224,25.6,0
2017/8/6,0,20832,168,0,0,168,FALSE,124,FALSE,FALSE,,0,29,30561,27889,27.8,0.5
2017/8/7,0,17976,168,0,0,168,FALSE,107,FALSE,FALSE,,9,28.7,20832,25200,29,0
2017/8/8,0,20328,168,0,0,168,FALSE,121,FALSE,FALSE,,0,29.3,17976,27552,28.7,9
2017/8/9,0,23881,167,1,0.006993007,168,FALSE,143,FALSE,FALSE,,0,30,20328,24236,29.3,0
2017/8/10,0,21672,168,0,0,168,FALSE,129,FALSE,FALSE,,2.5,25.7,23881,37184,30,0
2017/8/11,0,31416,168,0,0,168,FALSE,187,TRUE,FALSE,,10.5,22.9,21672,24549,25.7,2.5
2017/8/12,0,20040,167,1,0.008333333,168,FALSE,120,FALSE,FALSE,,9.5,24.1,31416,30561,22.9,10.5
2017/8/13,0,19706,167,1,0.008474576,168,FALSE,118,FALSE,FALSE,,0,26.9,20040,20832,24.1,9.5
2017/8/14,0,16867,167,1,0.00990099,168,FALSE,101,FALSE,FALSE,,9.5,24.4,19706,17976,26.9,0
2017/8/15,0,23520,168,0,0,168,TRUE,140,FALSE,FALSE,,43.5,23.7,16867,20328,24.4,9.5
2017/8/16,0,18370,167,1,0.009090909,168,FALSE,110,FALSE,FALSE,,18.5,21.9,23520,23881,23.7,43.5
2017/8/17,0,18203,167,1,0.009174312,168,FALSE,109,FALSE,FALSE,,3.5,24.2,18370,21672,21.9,18.5
2017/8/18,0,23380,167,1,0.007142857,168,FALSE,140,FALSE,FALSE,,0,26.5,18203,31416,24.2,3.5
2017/8/19,0,20086,166,2,0.016528926,168,FALSE,121,FALSE,FALSE,,17,26,23380,20040,26.5,0
2017/8/20,0,17472,168,0,0,168,FALSE,104,FALSE,FALSE,,0,25.3,20086,19706,26,17
2017/8/21,0,13446,166,1,0.012345679,168,FALSE,81,FALSE,FALSE,,0.5,27,17472,16867,25.3,0
2017/8/22,0,15120,168,0,0,168,FALSE,90,FALSE,FALSE,,-100,27.8,13446,23520,27,0.5
2017/8/23,0,14195,167,0,0,168,FALSE,85,FALSE,FALSE,,-100,29.4,15120,18370,27.8,-100
2017/8/24,0,14952,168,0,0,168,FALSE,89,FALSE,FALSE,,0,29.9,14195,18203,29.4,-100
2017/8/25,0,21504,168,0,0,168,TRUE,128,FALSE,FALSE,,0,30.4,14952,23380,29.9,0
2017/8/26,0,16867,167,1,0.00990099,168,FALSE,101,FALSE,FALSE,,0,28.9,21504,20086,30.4,0
2017/8/27,0,15531,167,0,0,168,FALSE,93,FALSE,FALSE,,-100,26.6,16867,17472,28.9,0
2017/8/28,0,24360,168,0,0,168,FALSE,145,FALSE,FALSE,,-100,26.4,15531,13446,26.6,-100
2017/8/29,0,10584,168,0,0,168,FALSE,63,FALSE,FALSE,,0,28.7,24360,15120,26.4,-100
2017/8/30,0,11288,166,1,0.014705882,168,FALSE,68,FALSE,FALSE,,2,27.7,10584,14195,28.7,0
2017/8/31,0,12859,167,0,0,168,FALSE,77,FALSE,FALSE,,8,21.6,11288,14952,27.7,2
2017/9/1,0,12859,167,0,0,168,FALSE,77,FALSE,FALSE,100.5,9.5,21.8,12859,21504,21.6,8
2017/9/2,0,14362,167,0,0,168,FALSE,86,FALSE,FALSE,,14.5,20,12859,16867,21.8,9.5
2017/9/3,0,14362,167,0,0,168,FALSE,86,FALSE,FALSE,,-100,22.2,14362,15531,20,14.5
2017/9/4,0,6888,168,0,0,168,FALSE,41,FALSE,FALSE,,8,20.6,14362,24360,22.2,-100
2017/9/5,0,12936,168,0,0,168,TRUE,77,FALSE,FALSE,,0.5,23,6888,10584,20.6,8
2017/9/6,0,8632,166,1,0.019230769,168,FALSE,52,FALSE,FALSE,,9.5,21.6,12936,11288,23,0.5
2017/9/7,0,23452,164,5,0.034965035,168,FALSE,143,FALSE,FALSE,,3,22.1,8632,12859,21.6,9.5
2017/9/8,0,11523,167,0,0,168,FALSE,69,FALSE,FALSE,,0,23.8,23452,12859,22.1,3
2017/9/9,0,13527,167,0,0,168,FALSE,81,FALSE,FALSE,,0,24.5,11523,14362,23.8,0
2017/9/10,0,11592,168,0,0,168,FALSE,69,FALSE,FALSE,,0,25.3,13527,14362,24.5,0
2017/9/11,0,5208,168,0,0,168,FALSE,31,FALSE,FALSE,,3,25.8,11592,6888,25.3,0
2017/9/12,0,8964,166,1,0.018518519,168,FALSE,54,FALSE,FALSE,,4.5,24.8,5208,12936,25.8,3
2017/9/13,0,9185,167,0,0,168,FALSE,55,FALSE,FALSE,,0,26.2,8964,8632,24.8,4.5
2017/9/14,0,8064,168,0,0,168,FALSE,48,FALSE,FALSE,,0,25.7,9185,23452,26.2,0
2017/9/15,0,13694,167,0,0,168,TRUE,82,FALSE,FALSE,,0,23.9,8064,11523,25.7,0
2017/9/16,0,21840,168,0,0,168,FALSE,130,FALSE,FALSE,,8,20.5,13694,13527,23.9,0
2017/9/17,0,10855,167,0,0,168,FALSE,65,FALSE,FALSE,,52,19,21840,11592,20.5,8
2017/9/18,0,12264,168,0,0,168,FALSE,73,TRUE,FALSE,,16,27,10855,5208,19,52
2017/9/19,0,20374,167,1,0.008196721,168,FALSE,122,FALSE,FALSE,,-100,24.6,12264,8964,27,16
2017/9/20,0,9018,167,0,0,168,FALSE,54,FALSE,FALSE,,0,23.3,20374,9185,24.6,-100
2017/9/21,0,5845,167,0,0,168,FALSE,35,FALSE,FALSE,,-100,24.2,9018,8064,23.3,0
2017/9/22,0,6847,167,0,0,168,FALSE,41,FALSE,FALSE,,20.5,21.9,5845,13694,24.2,-100
2017/9/23,0,17762,166,2,0.018691589,168,FALSE,107,TRUE,FALSE,,12.5,20.1,6847,21840,21.9,20.5
2017/9/24,0,6216,168,0,0,168,FALSE,37,FALSE,FALSE,,-100,21.9,17762,10855,20.1,12.5
2017/9/25,0,9352,167,0,0,168,TRUE,56,FALSE,FALSE,,0,23.7,6216,12264,21.9,-100
2017/9/26,0,5845,167,0,0,168,FALSE,35,FALSE,FALSE,,-100,23.8,9352,20374,23.7,0
2017/9/27,0,6179,167,0,0,168,FALSE,37,FALSE,FALSE,,2.5,23.7,5845,9018,23.8,-100
2017/9/28,0,8350,167,0,0,168,FALSE,50,FALSE,FALSE,,45.5,19.2,6179,5845,23.7,2.5
2017/9/29,0,5678,167,0,0,168,FALSE,34,FALSE,FALSE,,0,19.9,8350,6847,19.2,45.5
2017/9/30,0,12859,167,0,0,168,FALSE,77,FALSE,FALSE,,-100,20.1,5678,17762,19.9,0
2017/10/1,0,7392,168,0,0,168,FALSE,44,FALSE,FALSE,100.6,-100,20.9,12859,6216,20.1,-100
2017/10/2,0,4843,167,0,0,168,FALSE,29,FALSE,FALSE,,3.5,22.3,7392,9352,20.9,-100
2017/10/3,0,6346,167,0,0,168,FALSE,38,FALSE,FALSE,,0.5,22.1,4843,5845,22.3,3.5
2017/10/4,0,9744,168,0,0,168,FALSE,58,FALSE,FALSE,,0,18.3,6346,6179,22.1,0.5
2017/10/5,0,13440,168,0,0,168,TRUE,80,FALSE,FALSE,,-100,16.9,9744,8350,18.3,0
2017/10/6,0,8964,166,1,0.018518519,168,FALSE,54,FALSE,FALSE,,28,15.7,13440,5678,16.9,-100
2017/10/7,0,9519,167,0,0,168,FALSE,57,FALSE,FALSE,,33.5,18,8964,12859,15.7,28
2017/10/8,0,11592,168,0,0,168,FALSE,69,FALSE,FALSE,,-100,20.9,9519,7392,18,33.5
2017/10/9,0,14442,166,1,0.011494253,168,FALSE,87,TRUE,FALSE,,0,21,11592,4843,20.9,-100
2017/10/10,0,7515,167,0,0,168,FALSE,45,FALSE,FALSE,,-100,22.8,14442,6346,21,0
2017/10/11,0,12264,168,0,0,168,FALSE,73,FALSE,FALSE,,0,21.2,7515,9744,22.8,-100
2017/10/12,0,12191,167,0,0,168,FALSE,73,FALSE,FALSE,,0.5,23.1,12264,13440,21.2,0
2017/10/13,0,10248,168,0,0,168,FALSE,61,FALSE,FALSE,,4.5,15.9,12191,8964,23.1,0.5
2017/10/14,0,11760,168,0,0,168,FALSE,70,FALSE,FALSE,,19,14.6,10248,9519,15.9,4.5
2017/10/15,0,15604,166,0,0,168,TRUE,94,FALSE,FALSE,,13.5,15,11760,11592,14.6,19
2017/10/16,0,8517,167,0,0,168,FALSE,51,FALSE,FALSE,,32,12.7,15604,14442,15,13.5
2017/10/17,0,7392,168,0,0,168,FALSE,44,FALSE,FALSE,,7.5,13.3,8517,7515,12.7,32
2017/10/18,0,10956,166,1,0.015151515,168,FALSE,66,FALSE,FALSE,,0,14.5,7392,12264,13.3,7.5
2017/10/19,0,13104,168,0,0,168,FALSE,78,FALSE,FALSE,,42,11,10956,12191,14.5,0
2017/10/20,0,13104,168,0,0,168,FALSE,78,FALSE,FALSE,,15.5,14.3,13104,10248,11,42
2017/10/21,0,16968,168,0,0,168,FALSE,101,FALSE,FALSE,,21.5,16.4,13104,11760,14.3,15.5
2017/10/22,0,16005,165,2,0.020618557,168,FALSE,97,FALSE,FALSE,,147.5,17.4,16968,15604,16.4,21.5
2017/10/23,0,12118,166,1,0.01369863,168,FALSE,73,FALSE,FALSE,,40,19,16005,8517,17.4,147.5
2017/10/24,0,12024,167,0,0,168,FALSE,72,FALSE,FALSE,,0,15.1,12118,7392,19,40
2017/10/25,0,17368,167,0,0,168,TRUE,104,FALSE,FALSE,,9.5,12.8,12024,10956,15.1,0
2017/10/26,0,17098,166,2,0.019417476,168,FALSE,103,FALSE,FALSE,,-100,14.4,17368,13104,12.8,9.5
2017/10/27,0,17384,164,4,0.037735849,168,FALSE,106,FALSE,FALSE,,-100,15.1,17098,13104,14.4,-100
2017/10/28,0,16800,168,0,0,168,FALSE,100,FALSE,FALSE,,7.5,14.4,17384,16968,15.1,-100
2017/10/29,0,16335,165,2,0.02020202,168,FALSE,99,FALSE,FALSE,,105.5,14.5,16800,16005,14.4,7.5
2017/10/30,0,11256,168,0,0,168,FALSE,67,FALSE,FALSE,,-100,15.3,16335,12118,14.5,105.5
2017/10/31,0,14362,167,0,0,168,FALSE,86,FALSE,FALSE,,-100,12.7,11256,12024,15.3,-100
2017/11/1,0,17136,168,0,0,168,FALSE,102,FALSE,FALSE,100.9,-100,13.1,14362,17368,12.7,-100
2017/11/2,0,13944,166,1,0.011904762,168,FALSE,84,FALSE,FALSE,,0,15.3,17136,17098,13.1,-100
2017/11/3,0,24360,168,0,0,168,FALSE,145,TRUE,FALSE,,5.5,16.2,13944,17384,15.3,0
2017/11/4,0,18816,168,0,0,168,FALSE,112,FALSE,FALSE,,0.5,16.1,24360,16800,16.2,5.5
2017/11/5,0,19205,167,0,0,168,TRUE,115,FALSE,FALSE,,-100,13.3,18816,16335,16.1,0.5
2017/11/6,0,15604,166,1,0.010638298,168,FALSE,94,FALSE,FALSE,,-100,13.6,19205,11256,13.3,-100
2017/11/7,0,16867,167,1,0.00990099,168,FALSE,101,FALSE,FALSE,,-100,15.5,15604,14362,13.6,-100
2017/11/8,0,13944,168,0,0,168,FALSE,83,FALSE,FALSE,,0,14.6,16867,17136,15.5,-100
2017/11/9,0,14448,168,0,0,168,FALSE,86,FALSE,FALSE,,-100,14.4,13944,13944,14.6,0
2017/11/10,0,16464,168,0,0,168,FALSE,98,FALSE,FALSE,,-100,12.9,14448,24360,14.4,-100
2017/11/11,0,15345,165,2,0.021505376,168,FALSE,93,FALSE,FALSE,,-100,16.4,16464,18816,12.9,-100
2017/11/12,0,16032,167,0,0,168,FALSE,96,FALSE,FALSE,,-100,12,15345,19205,16.4,-100
2017/11/13,0,14448,168,0,0,168,FALSE,86,FALSE,FALSE,,7,11.8,16032,15604,12,-100
2017/11/14,0,16830,165,3,0.029411765,168,FALSE,102,FALSE,FALSE,,4,11.9,14448,16867,11.8,7
2017/11/15,0,22344,168,0,0,168,TRUE,133,FALSE,FALSE,,-100,12.8,16830,13944,11.9,4
2017/11/16,0,14448,168,0,0,168,FALSE,86,FALSE,FALSE,,-100,11.6,22344,14448,12.8,-100
2017/11/17,0,21376,167,1,0.0078125,168,FALSE,128,FALSE,FALSE,,-100,9.9,14448,16464,11.6,-100
